product_code,lens_width,brands,location,type,comments,mrp,cost_price,sale_price_s,sale_price_a,stock
IDS2394_C3_61,,,B,,,0.0,,,,0
IDS2394_C4_61,,,B,,,0.0,,,,0
IDS2394_C7P_61,,,B,,,0.0,,,,0
IDS2407_C2_57,,,B,,,0.0,,,,0
IDS2436_C1_60,,,B,,,2590.0,,,,0
IDS2436_C2_60,,,B,,,0.0,,,,0
IDS2436_C3_60,,,B,,,2590.0,,,,0
IDS2438_C2_57,,,B,,,2590.0,,,,-1
IDS2438_C3_57,,,B,,,2590.0,,,,0
IDS2379_C2_56,,,B,,,0.0,,,,0
IDS1899_C2_64,,,B,,,0.0,,,,1
IDS1899_C5_64,,,B,,,0.0,,,,1
IDS1899_C6_64,,,B,,,0.0,,,,1
IDS2405_C1_57,,,B,,,0.0,,,,1
IDS2415_C1_57,,,B,,,0.0,,,,1
IDS2418_C1P_52,,,B,,,0.0,,,,2
IDS2418_C3P_52,,,B,,,0.0,,,,1
IDS2423_C1_53,,,B,,,0.0,,,,1
IDS2423_C3_53,,,B,,,0.0,,,,1
IDS2426_C3_53,,,B,,,0.0,,,,1
IDS2426_C5_53,,,B,,,0.0,,,,1
IDS2429_C4P_57,,,B,,,0.0,,,,1
IDS2429_C5P_57,,,B,,,0.0,,,,1
RB2132_622_55,,,A1,,,6990.0,,,,0
RB2132_901_52,,,A1,,,7190.0,,,,0
RB2132_901_58,,,A1,,,6990.0,,,,0
RB2132_902_52,,,A1,,,6090.0,,,,0
RB2180_60171_49,,,A1,,,7190.0,,,,0
RB3342_00458_63,,,A4,,,6990.0,,,,0
RB3471_00471_32,,,A4,,,5990.0,,,,0
RB3539_0028G_54,,,B,,,6490.0,,,,0
RB3539_1928G_54,,,B,,,7690.0,,,,1
RB4165_86588_55,,,A6,,,6490.0,,,,0
RB4187_85613_54,,,B,,,6490.0,,,,0
EA4086_501711_54,,,A8,,,9500.0,,,,0
EA4086_55528G_54,,,A8,,,9500.0,,,,0
EA4086_567713_54,,,A8,,,9500.0,,,,0
EA4092_501711_53,,,B,,,11500.0,,,,0
EA4093_504287_52,,,B,,,11500.0,,,,0
EA4093_508987_52,,,A8,,,11500.0,,,,0
EA4094_501711_56,,,A8,,,9500.0,,,,0
EA4095_50176G_56,,,A8,,,9500.0,,,,0
EA4095_50265A_56,,,A8,,,9500.0,,,,0
EA4097_501787_56,,,A8,,,10500.0,,,,-1
EA4099_556783_56,,,A8,,,11500.0,,,,0
EA4099_55728G_56,,,A8,,,9500.0,,,,0
EA4101_556611_56,,,A8,,,9500.0,,,,0
EA4103_501781_56,,,A8,,,11000.0,,,,0
EA4103_50265A_56,,,A8,,,9000.0,,,,0
EA4103_55966G_56,,,A8,,,9000.0,,,,0
Walnut Excl,,,B,,,2100.0,,,,1
RB3442_004_59,,,A4,,,0.0,,,,-1
VO2870_2359_52,,,,,,0.0,,,,-1
IDS2394_C2_61,,,B,,,0.0,,,,-1
IDS2392_C4_49,,,B,,,0.0,,,,-2
IDS1655_COL2_,,,,,,0.0,,,,-1
IDEE,,,T,,,0.0,,,,-1
INSIST,,,,,,0.0,,,,-1
IST9453_C3_48,,,B,,,1800.0,,,,-1
IDS2393_CIP_61,,,B,,,0.0,,,,-1
TH6113_C3_51,,,,,,0.0,,,,1
TH6136_C3_51,,,,,,7410.0,,,,0
TH3171_C6_53,,,,,,6650.0,,,,0
TH3157_C4_53,,,,,,6650.0,,,,0
TH6130_C3_50,,,,,,6400.0,,,,0
TH6137_C3_48,,,,,,7670.0,,,,-1
TH6133_C2_48,,,,,,7670.0,,,,0
TH6149_C4_51,,,,,,0.0,,,,0
TH6151_C3_52,,,,,,2955.0,,,,0
TH6132_C6_50,,,,,,0.0,,,,0
TH6130_C2_50,,,,,,6400.0,,,,0
TH3162_C1_52,,,,,,0.0,,,,1
TH1009_C2_53,,,,,,6685.0,,,,0
TH3168_C1_51,,,,,,6650.0,,,,0
TH3165_C3_52,,,,,,0.0,,,,1
TH6112_C3_52,,,,,,7400.0,,,,-1
TH6138_C1_50,,,,,,0.0,,,,1
TH6153_C1_52,,,,,,7400.0,,,,0
TH6141_C3_55,,,,,,0.0,,,,1
SL10109_C4_54,,,,,,0.0,,,,1
SL10109_C3_54,,,,,,3000.0,,,,0
SL10112_C2_51,,,,,,0.0,,,,1
SL10100_C2_52,,,,,,0.0,,,,1
SL10111_C1_49,,,,,,0.0,,,,1
SL10111_C9_49,,,,,,0.0,,,,1
SL55094_C1_52,,,,,,0.0,,,,1
SL10120_C1_54,,,,,,2775.0,,,,0
SL55095_C1_51,,,,,,0.0,,,,1
SL10120_C4_54,,,,,,0.0,,,,1
SL10121_C3_52,,,,,,0.0,,,,1
SL10098_C3_51,,,,,,0.0,,,,1
SL55093_C4_52,,,,,,0.0,,,,1
SL10101_C2_51,,,,,,0.0,,,,1
SL55095_C2_51,,,,,,0.0,,,,1
TH6123_C2_55,,,,,,0.0,,,,1
EA4094_502613_56,,,a4,,,9500.0,,,,0
EA4099_556687_56,,,a4,,,9500.0,,,,0
RB4187_6228G_54,,,A6,,,7590.0,,,,-1
VO5007_W4411_58,,,,,,3990.0,,,,-1
VO5010_2362_51,,,,,,3290.0,,,,-1
RB2132_901L_55,,,A1,,,7190.0,,,,0
RB2132_63083F_55,,,,,,7690.0,,,,1
RB2140_90251_50,,,A1,,,8190.0,,,,0
RB3016_W0365_51,,,,,,8890.0,,,,1
RB3016_W0366_51,,,,,,8390.0,,,,-2
RB3016_1160_51,,,,,,8890.0,,,,1
RB3025_0024D_58,,,,,,8690.0,,,,0
RB3025_9001A5_58,,,,,,8890.0,,,,0
RB3025_0014L_58,,,,,,7490.0,,,,0
RB3025_00232_58,,,,,,6990.0,,,,-1
RB3025_00258_58,,,,,,7490.0,,,,1
RB3025_0065_55,,,,,,6390.0,,,,2
RB3025_W3277_58,,,,,,6990.0,,,,-1
RB3025_00451_58,,,,,,8890.0,,,,3
RB3025_00451_55,,,,,,8890.0,,,,2
RB3025_01451_58,,,,,,7490.0,,,,1
RB3025_00157_58,,,,,,10090.0,,,,0
RB3025_11217_58,,,,,,7590.0,,,,0
RB3025_11285_58,,,,,,6990.0,,,,1
RB3025_0013F_62,,,,,,6490.0,,,,0
RB3025_00258_62,,,,,,10090.0,,,,1
RB3025_00458_62,,,,,,10090.0,,,,2
RB3025_00158_62,,,,,,7790.0,,,,-1
RB3025_00157_62,,,,,,7490.0,,,,0
RB3025_0013E_62,,,,,,6490.0,,,,2
RB3025_0033F_62,,,,,,6490.0,,,,-1
RB3025_18171_62,,,,,,6990.0,,,,0
RB3026_W2027_62,,,,,,5490.0,,,,-1
RB3129_W1504_58,,,,,,5590.0,,,,0
RB3129_W0228_58,,,,,,5590.0,,,,2
RB3136_181_58,,,,,,5990.0,,,,0
RB3412_004_63,,,,,,4690.0,,,,0
RB3412_001_63,,,,,,4390.0,,,,0
RB3412_002_63,,,,,,4390.0,,,,0
RB3432_001_59,,,,,,4590.0,,,,1
RB3449_00113_59,,,,,,8090.0,,,,-1
RB3552_00173_58,,,,,,4890.0,,,,0
RB3553_00173_58,,,,,,4890.0,,,,2
RB3553_0049A_59,,,,,,6390.0,,,,0
RB3558_004B8_58,,,,,,6890.0,,,,1
RB3561_0013F_57,,,,,,8790.0,,,,0
RB3569_900873_59,,,,,,8290.0,,,,0
RB3569_90048G_59,,,,,,8790.0,,,,0
RB3570_900813_58,,,,,,8790.0,,,,0
RB4147_71051_60,,,,,,7690.0,,,,1
RB4165_6018G_55,,,,,,6990.0,,,,0
RB4165_71013_58,,,,,,6490.0,,,,0
RB4171_6228G_54,,,,,,6490.0,,,,0
RB4171_86513_54,,,,,,6490.0,,,,0
RB4171_710T5_54,,,,,,7990.0,,,,-1
RB4205_6019A_56,,,,,,5890.0,,,,0
RB4231_60171_65,,,,,,10190.0,,,,0
RB4252_6018G_51,,,,,,4890.0,,,,0
RB4263_6015J_55,,,,,,10790.0,,,,1
RB4269_6018G_56,,,,,,4890.0,,,,1
RB4269_71013_56,,,,,,4890.0,,,,0
RB4274_6018G_53,,,,,,6490.0,,,,1
RB4252_6019A_51,,,,,,5890.0,,,,0
RB4251_71051_56,,,,,,4390.0,,,,1
ID1539_C4_53,,,,,,1800.0,,,,-1
FTP222_BR2_M,,,A12,,,850.0,,,,0
FTPC001_BK4_M,,,A11,,,940.0,,,,0
OMK10101_10011_54,,,,,,10500.0,,,,1
OEA4092_50898G_53,,,,,,11500.0,,,,1
VO2925B_2065_51,,,,,,3390.0,,,,1
VO5145_W44_52,,,,,,3690.0,,,,0
VO2924_W44_53,,,,,,3390.0,,,,0
VO2886_W656_51,,,,,,4990.0,,,,0
VO5010_W44_51,,,,,,3890.0,,,,-2
VO3955B_280_51,,,,,,3190.0,,,,3
VO5030_W827_53,,,,,,4990.0,,,,0
VO5119S_W65613_56,,,,,,4290.0,,,,-4
VO3950SD_935S36_58,,,,,,3290.0,,,,1
VO5182_W4411_54,,,,,,3990.0,,,,0
VO5137S_W65613_55,,,,,,5590.0,,,,0
VO3950SD_812S14_58,,,,,,3290.0,,,,1
IDEE SG.,,,B,,,2400.0,,,,13
RX5312_2477_52,,,,,,5090.0,,,,1
RX5312_5213_52,,,,,,5090.0,,,,0
RX5312_2477_54,,,,,,5090.0,,,,0
RX5337_2012_54,,,,,,5090.0,,,,1
RX5337_5528_54,,,,,,5090.0,,,,0
RX5346_5504_52,,,,,,4990.0,,,,0
RX5346_5504_54,,,,,,4990.0,,,,0
RX6266_2502_53,,,,,,3390.0,,,,1
RX6266_2501_51,,,,,,3990.0,,,,1
RX6266_2500_53,,,,,,3990.0,,,,0
RX6302_2509_52,,,,,,4590.0,,,,0
RX6303_2501_53,,,,,,3990.0,,,,2
RX6304_2501_54,,,,,,3990.0,,,,0
RX6304_2502_54,,,,,,4290.0,,,,0
RX6304_2509_54,,,,,,4290.0,,,,0
RX6323_2500_52,,,,,,4590.0,,,,0
RX6323_2502_52,,,,,,4590.0,,,,0
RX7027_5419_54,,,,,,4790.0,,,,0
RX7090_5622_52,,,,,,4790.0,,,,1
RX7127_2000_53,,,,,,4290.0,,,,0
RX7127_2012_53,,,,,,4290.0,,,,1
RX7127_2475_53,,,,,,4290.0,,,,-1
RX7129_5577_54,,,,,,4290.0,,,,1
RX7129_5419_54,,,,,,4290.0,,,,1
TH7984_C1_59,,,,,,8415.0,,,,-1
SS102_C4_51,,,T,,,1800.0,,,,1
SS110_C3_52,,,T,,,1800.0,,,,1
SS112_C1_53,,,T,,,1800.0,,,,1
OO9343_05_45,,,,,,6990.0,,,,-1
OO9272_02_56,,,,,,0.0,,,,-1
OO9211_05,,,,,,0.0,,,,-1
RX7027_5196_54,,,,,,4790.0,,,,1
CK3143S_228_55,,,,,,0.0,,,,-1
CK3154_001_62,,,,,,0.0,,,,-1
CK3161S_001_58,,,,,,0.0,,,,-1
CK4191_004_57,,,,,,0.0,,,,-1
CK4223S_377_52,,,,,,9000.0,,,,-2
IDS1994_C7_56,,,,,,0.0,,,,-1
IST9146_53,,,,,,1800.0,,,,-1
VO2950_W827_51,,,,,,3490.0,,,,-3
OO9102_51_55,,,,,,9790.0,,,,-1
KX7107_2209_52,,,,,,2590.0,,,,1
ID1531_C2_54,,,,,,2380.0,,,,-3
ID1521_C2_51,,,,,,0.0,,,,0
ID1521_C3_51,,,,,,2250.0,,,,-4
ID1543_C2_53,,,,,,0.0,,,,1
ID1543_C4_54,,,,,,0.0,,,,0
ID1543_C5_54,,,,,,0.0,,,,1
ID1543_C7_54,,,,,,0.0,,,,1
ID1476_C4_52,,,,,,0.0,,,,0
ID1476_C3_52,,,,,,0.0,,,,1
ID1489_C5_51,,,,,,2390.0,,,,1
ID1562_C2_51,,,,,,2450.0,,,,4
ID1544_C5_52,,,,,,2160.0,,,,0
ID1494_C3_52,,,,,,0.0,,,,-1
ID1484_C4_51,,,,,,2150.0,,,,-1
ID1484_C5_51,,,,,,0.0,,,,0
ID1484_C6_51,,,,,,2150.0,,,,1
ID1541_C2_53,,,,,,1950.0,,,,1
ID1545_C1_54,,,,,,2160.0,,,,1
ID1545_C3_54,,,,,,0.0,,,,0
ID1546_C1_52,,,,,,2590.0,,,,0
ID1546_C2_52,,,,,,2590.0,,,,1
ID1546_C4_52,,,,,,2590.0,,,,0
ID1546_C5_52,,,,,,2590.0,,,,1
ID1519_C1_49,,,,,,0.0,,,,0
ID1519_C3_49,,,,,,0.0,,,,1
ID1519_C2_49,,,T,,,2350.0,,,,1
ID1525_C3_55,,,,,,0.0,,,,1
ID1490_C2_53,,,,,,0.0,,,,0
ID1447_C2_51,,,,,,0.0,,,,1
ID1470_C6_52,,,,,,2250.0,,,,0
ID1471_C3_50,,,,,,2250.0,,,,0
ID1517_C1_55,,,,,,0.0,,,,0
ID1517_C3_55,,,,,,2250.0,,,,0
ID1504_C2_52,,,,,,0.0,,,,0
ID1504_C4_52,,,,,,0.0,,,,0
ID1482_C1_50,,,,,,0.0,,,,1
ID1482_C4_50,,,,,,0.0,,,,1
ID1482_C5_50,,,,,,2160.0,,,,2
ID1477_C4_53,,,,,,0.0,,,,0
ID1460_C1_51,,,,,,0.0,,,,0
ID1560_C3_51,,,,,,0.0,,,,2
ID1559_C3_51,,,,,,2450.0,,,,-1
ID1559_C5_51,,,,,,0.0,,,,1
ID1489_C4_51,,,,,,2390.0,,,,1
ID1520_C1_50,,,,,,2250.0,,,,-3
ID1520_C2_50,,,,,,0.0,,,,0
ID1520_C3_50,,,,,,2250.0,,,,0
OO9135_11_56,,,A9,,,6490.0,,,,-1
VO5133S_W4411_53,,,,,,5590.0,,,,-1
VO4070_50597B_52,,,,,,0.0,,,,-1
VO5136S_W65613_52,,,,,,6190.0,,,,-1
VO5132S_25677B_52,,,,,,5590.0,,,,-1
VO4049_84813_55,,,,,,5790.0,,,,-1
VO2789_1941_52,,,,,,4290.0,,,,-2
Steward Metal,,,t,,,1000.0,,,,-1
Progressive CR,,,,,,1400.0,,,,-3
Progressive ARC,,,,,,2400.0,,,,-2
ID721_C2_54,,,,,,1800.0,,,,-1
C.Lens,,,,,,1000.0,,,,-6
CRIZAL UV.,,,,,,3200.0,,,,-6
VO4036S_65614_57,,,,,,3990.0,,,,0
VO4010S_35211_57,,,,,,5090.0,,,,0
VO4010S_99713_57,,,,,,4790.0,,,,-1
CK4251S_001_56,,,,,,9000.0,,,,-1
COL.GLASS,,,,,,500.0,,,,-2
OO9266_03,,,,,,0.0,,,,-1
VO2778SB_W4487_58,,,,,,0.0,,,,-1
RB4147_71051_50,,,,,,0.0,,,,-1
VO2787_2406_51,,,,,,0.0,,,,-1
OO9266_02_59,,,,,,0.0,,,,0
VO5166S_265613_51,,,,,,0.0,,,,-1
VO2870_235913_52,,,,,,0.0,,,,-1
VO4038_352_54,,,,,,3790.0,,,,-1
VO3893_280_54,,,,,,0.0,,,,-1
VO2924B_2065_51,,,,,,0.0,,,,-2
VO3990S_81314_58,,,,,,0.0,,,,-1
VO2906_2048_51,,,,,,0.0,,,,-1
OO9208_02,,,,,,0.0,,,,-1
Progressiv PG.,,,,,,0.0,,,,-1
RB4147_710_60,,,,,,0.0,,,,-1
VO2843B_201148_55,,,,,,0.0,,,,-1
RB3025_00115_55,,,,,,9490.0,,,,-1
RB7129_5419_54,,,T,,,4790.0,,,,-1
VO2941S_2535R_56,,,,,,0.0,,,,-1
ID1470_C5_52,,,,,,2250.0,,,,0
ID1557_C4_52,,,,,,2450.0,,,,1
ID1563_C5_53,,,,,,2450.0,,,,-1
ID1564_C6_50,,,,,,2450.0,,,,1
ID1567_C6_51,,,,,,1995.0,,,,0
RBTYPE,,,T,,,400.0,,,,-1
IDS2195_C4_49,,,,,,2650.0,,,,-1
WALNUT PRO,,,,,,2100.0,,,,-3
RB2132_90158_55,,,,,,8990.0,,,,-2
RB2132_71051_55,,,,,,8890.0,,,,2
RB3025_11219_58,,,,,,7590.0,,,,2
RB3025_00358_58,,,,,,8190.0,,,,-1
RB3025_0015_55,,,,,,6390.0,,,,0
RB3025_01451_55,,,,,,6990.0,,,,1
RB3025_00458_58,,,,,,10090.0,,,,1
RB4147_613713_60,,,,,,7490.0,,,,0
RB4147_60158_60,,,,,,8590.0,,,,1
IDS1802_C2_57,,,,,,1980.0,,,,-1
ID1470_C7_52,,,,,,0.0,,,,-1
RB3432_002_58,,,,,,0.0,,,,-1
RB3432_001_58,,,,,,0.0,,,,-2
EA4086_56788Z_54,,,,,,9500.0,,,,-1
OO9013_24-297_55,,,,,,0.0,,,,-1
FTM168_BK3_M,,,,,,0.0,,,,-1
ID1544_C7_52,,,,,,2250.0,,,,-2
ID1544_C6_52,,,,,,2160.0,,,,-2
ID1544_C1_52,,,,,,0.0,,,,-1
EA4086_502613_54,,,,,,9500.0,,,,0
RX6426_2975_53,,,,,,5090.0,,,,0
VO3982S_84813_58,,,,,,5990.0,,,,-3
OO9272_08,,,,,,6990.0,,,,-1
RX6489_2500_58,,,,,,7390.0,,,,1
RX6489_2501_58,,,,,,7390.0,,,,1
RX7097_2000_49,,,,,,7890.0,,,,1
RX5363_5529_51,,,,,,5090.0,,,,1
RX6589_2500_56,,,,,,7390.0,,,,1
RX3578V_2904_50,,,,,,7890.0,,,,0
RX3610_2500_58,,,,,,6390.0,,,,1
RX3582V_2500_51,,,,,,7390.0,,,,1
PGKT,,,,,,600.0,,,,0
RB3306_001_60,,,,,,4750.0,,,,-1
RB3026_L2928_58,,,,,,5790.0,,,,-1
RB4210_154G_54,,,,,,0.0,,,,-1
PG CR,,,,,,600.0,,,,-10
RB3447JM_172_50,,,,,,8490.0,,,,-1
IDS2190_C3_53,,,,,,2380.0,,,,-1
INB2610B_Cat.3 S,,,,,,3800.0,,,,1
INB2620A_Cat.3 S,,,,,,3800.0,,,,1
INB2710A_Cat3 S,,,,,,3800.0,,,,1
Spectacle Corrective,,,,,,400.0,,,,107
Supra NV.,,,,,,400.0,,,,92
METAL FRAME Code AX,,,T,,,400.0,,,,201
SHEET FRAME Code CT,,,,,,400.0,,,,79
CRKT,,,,,,400.0,,,,-76
ID1557_C4_54,,,,,,2450.0,,,,-1
AO,,,,,,1600.0,,,,-2
ID1564_C1_50,,,,,,2450.0,,,,-1
READ ULTRA,,,,,,400.0,,,,-48
JUST READ ULTRA,,,,,,200.0,,,,-6
FT_M148BU1_M,,,,,,2350.0,,,,-2
FT_P218BR2FP_M,,,,,,2395.0,,,,-2
FT_P218BK1FP_M,,,,,,2395.0,,,,-2
6line PGKT,,,,,,400.0,,,,-5
WHITE GLASS,,,,,,200.0,,,,9
FT_P223GR1_M,,,,,,895.0,,,,-2
FT_P190BK1_M,,,,,,1299.0,,,,-3
FT_P040BR2_M,,,,,,1295.0,,,,-2
FT_P089BK1_M,,,,,,950.0,,,,-3
IDS2170_C1_52,,,,,,2680.0,,,,-1
FT_P178BR3FP_M,,,,,,2099.0,,,,-2
FT_P161BK2F_M,,,,,,1695.0,,,,-2
FT_C060PR3F_M,,,,,,2150.0,,,,-2
FT_M132GR2_M,,,,,,2095.0,,,,-1
FT_M083GY1F_M,,,,,,2150.0,,,,-1
INB1915C_Cat.3 S,,,,,,3125.0,,,,1
INB2802A_Cat.3 S,,,,,,3125.0,,,,0
INB1906A_Cat.3 S,,,,,,3445.0,,,,1
INB1913B_Cat.3 S,,,,,,3445.0,,,,0
INB1912D_Cat.2 S,,,,,,3445.0,,,,0
INB2940B_Cat.1 S,,,,,,3125.0,,,,0
INB1907C_Cat.3 S,,,,,,3445.0,,,,1
INB2901E_Cat.2 S,,,,,,3125.0,,,,1
INB2946B_Cat.3 S,,,,,,3125.0,,,,1
INB1907D_Cat.3 S,,,,,,3445.0,,,,0
INB1917B_Cat.3 S,,,,,,3445.0,,,,1
FT_M035GY1_M,,,,,,2699.0,,,,-1
FT_C057BR1F_M,,,,,,2450.0,,,,-2
FT_M101BR3P_M,,,,,,2295.0,,,,-2
FT_P223BU2_M,,,,,,850.0,,,,-2
PG CRKT,,,,,,600.0,,,,-12
BRAND FULL,,,,,,1000.0,,,,-3
LADY GOGGLE,,,,,,400.0,,,,-1
FT_P089BR2_M,,,,,,1299.0,,,,1
GOGGLE,,,,,,200.0,,,,-50
SUPROL ARC,,,,,,1000.0,,,,-7
VE 3226B_GB1_51,,,,,,17500.0,,,,-2
FT_P040BK1_M,,,,,,1295.0,,,,-2
FT_P357BK2_M,,,,,,950.0,,,,-2
FT_P157BR1F_M,,,,,,1795.0,,,,-3
FT_P222BR2_M,,,,,,850.0,,,,-2
CUP Goggles,,,,,,0.0,,,,-16
FT_P222GR1_M,,,,,,895.0,,,,-2
cup goggle,,,,,,100.0,,,,-1
FT_M138BR2_M,,,,,,1495.0,,,,-1
OO9247_09_57,,,,,,10990.0,,,,-1
COVER,,,,,,150.0,,,,0
FRAME,,,,,,300.0,,,,78
LENS,,,,,,300.0,,,,1
SELVET,,,,,,30.0,,,,2
BIOMEDICS 55,,,,,,1200.0,,,,0
CRKTPG,,,,,,1000.0,,,,-1
CONTACT LENS,,,,,,300.0,,,,-6
ARC HC. 1.56 -6/-2.00,,,,,,500.0,,,,3
CRIZAL UV,,,,,,2000.0,,,,-2
CR HC.1.56 +4/+2,,,,,,300.0,,,,3
ARC HC.1.56 P/CYL -4.00 CYLCRHC,,,,,,500.0,,,,1
CR HC. 1.56 -6/-2.00,,,,,,300.0,,,,1
CR HC. 1.56 +4/+2.00,,,,,,300.0,,,,-1
CRKTPG  NO -2PWR,,,,,,1100.0,,,,-1
ELECTRA HD,,,,,,1000.0,,,,1
CRKT PG GREY +3/PWR,,,,,,1100.0,,,,0
CRKT PG HC.,,,,,,1100.0,,,,0
CRKT P/CYL ST AXIS,,,,,,900.0,,,,-1
CR HC 1.56+4\+2 HC/6.5,,,,,,300.0,,,,-2
CRKT COMP ST AXIS HC/1.5,,,,,,400.0,,,,-2
CR ARC,,,,,,500.0,,,,1
CRKT PG,,,,,,600.0,,,,2
GFW,,,,,,500.0,,,,1
PROGRESSIVE,,,,,,1400.0,,,,-3
CR HC. BROWN COATING,,,,,,600.0,,,,-1
Sunglasses,,,,,,500.0,,,,-1
metal frame 2,,,,,,400.0,,,,-2
PROGESSIVE HC,,,,,,2400.0,,,,4
metal frame 1,,,,,,300.0,,,,-1
METAL FRAME2,,,,,,400.0,,,,-1
CUP GOGGLE,,,,,,100.0,,,,-110
SHEET FRAME,,,,,,200.0,,,,-2
ARC CRKT,,,,,,1000.0,,,,0
VOGUE D,,,,,,1000.0,,,,-1
P182BK2F,,,,,,1295.0,,,,1
FT_P365GR2_M,,,,,,1699.0,,,,0
C077BR2,,,,,,2399.0,,,,1
CR HC,,,,,,300.0,,,,3
SHEET FRAME 2,,,,,,400.0,,,,-28
BANDAGE LENS,,,,,,491.0,,,,1
PG KT,,,,,,600.0,,,,1
SHEET FRAME 1,,,,,,300.0,,,,-214
PGCR,,,,,,600.0,,,,-28
METAL FRAME,,,,,,200.0,,,,-3
RB3029_18171_62,,,,,,8890.0,,,,-1
VE4316B_520088_57,,,,,,17500.0,,,,-1
FT_P180PR2F_M,,,,,,1299.0,,,,-2
FT_C066BR2F_M,,,,,,1699.0,,,,-1
FT_M144BR2_M,,,,,,2350.0,,,,-1
FT_M138BK3_M,,,,,,1895.0,,,,-2
FT_M083GYIF_M,,,,,,2150.0,,,,-1
FT_C077BR2_M,,,,,,2499.0,,,,-1
SILKLENS,,,,,,180.0,,,,3
P157BR1F,,,,,,1795.0,,,,1
PGCRKT,,,,,,400.0,,,,-6
TH6148_C1_50,,,,,,2955.0,,,,-1
TH6141_C3_53,,,,,,3505.0,,,,-1
FT_P357BK1_M,,,,,,695.0,,,,0
HC CR.,,,,,,300.0,,,,-1
SHEEL FRAME 2,,,,,,400.0,,,,-1
P222BR2,,,,,,895.0,,,,1
RX7074_5365_52,,,,,,5790.0,,,,-1
BABY SHEET FRAME,,,,,,300.0,,,,-6
6line PG,,,,,,400.0,,,,-1
BOXES,,,,,,20.0,,,,0
CRIZAL UV KT,,,,,,2000.0,,,,1
CRHC.,,,,,,300.0,,,,948
RAYBAN TYPE FRAME,,,,,,1000.0,,,,-1
FULL METAL,,,,,,250.0,,,,-1
ID1567_C3_51,,,,,,1995.0,,,,-2
PG ARCKT PROGRESSIVE,,,,,,1200.0,,,,-1
TH7922_C3_60,,,,,,8905.0,,,,-1
FT_P183BR1F_M,,,,,,1695.0,,,,-2
CRIZAL UV PROGRESSIVE,,,,,,2090.0,,,,-1
TH6128_C3_48,,,,,,7400.0,,,,-1
CRIZAL PREVENCIA OPTIFOG,,,,,,3490.0,,,,-3
PROGRESSIVE CR,,,,,,1000.0,,,,-1
IL9459_C4_51,,,,,,1600.0,,,,-1
IDS1736_C3_58,,,,,,2800.0,,,,-1
FT_PC001BR23_M,,,,,,1299.0,,,,-3
PG ARC,,,,,,1200.0,,,,-7
FRAME BOSS D,,,,,,1000.0,,,,-1
PG ARC KT,,,,,,1000.0,,,,-1
3 PEICE FRAME,,,,,,300.0,,,,-1
PROGRESSIVE KT,,,,,,1000.0,,,,-1
PROGRESSIVE ARC,,,,,,1200.0,,,,-3
6 LINE PGKT,,,,,,600.0,,,,1
PGKT ARC,,,,,,1000.0,,,,-1
SHEET FRAME 3,,,,,,500.0,,,,-10
FT_M131BK1P_M,,,,,,2250.0,,,,-2
CATARAY GLASSES,,,,,,400.0,,,,-1
PROGRESSIVE PGCR,,,,,,1000.0,,,,-2
SUPRA METAL,,,,,,250.0,,,,-3
DISNEYMK156_C697_48,,,,,,1000.0,,,,-1
SUPROL,,,,,,1000.0,,,,-1
BABY FRAME SHEET,,,,,,300.0,,,,-1
SHEET  FRAME 2,,,,,,400.0,,,,-1
SPECTACLE FRAMES,,,,,,1000.0,,,,2095
SPECTACLE FRAME,,,,,,300.0,,,,120
SUN GLASSES PROTECTIVE (CUP GOGGLE),,,,,,100.0,,,,204
WALNUT PRO H,,,,,,2100.0,,,,-1
PA7090_C01_58,,,,,,3500.0,,,,-1
RB3447N_00190_50,,,,,,9390.0,,,,-1
FT_M140BU2_58,,,,,,1180.0,,,,2
ID1534_C1_50,,,,,,2250.0,,,,-1
FT_PC002BK5_M,,,,,,895.0,,,,-1
SE1273_C1_52,,,,,,1560.0,,,,-1
FT_M050BR5_M,,,,,,2150.0,,,,-4
OO9102_36_55,,,,,,6990.0,,,,-2
SHEET FRAME  1,,,,,,200.0,,,,-1
CK5364A_028_M,,,,,,8200.0,,,,-2
VO5148B_2539_53,,,,,,3790.0,,,,-2
VO5147_W4411_55,,,,,,3990.0,,,,-1
FT_C046PR2_M,,,,,,1850.0,,,,-2
PGARC,,,,,,400.0,,,,-1
ID1563_C6_53,,,,,,2450.0,,,,-2
RB4205_71013_56,,,,,,4890.0,,,,-1
SHHET FRAME 1,,,,,,200.0,,,,-1
PG ARCKT,,,,,,1000.0,,,,0
METAK FRAME 1,,,,,,200.0,,,,-1
RB3553_00173_59,,,,,,5390.0,,,,-2
ID1564_C6_51,,,,,,2450.0,,,,-2
ID1560_C3_54,,,,,,2490.0,,,,-2
ID1557_C6_52,,,,,,2450.0,,,,-2
ID1558_C4_53,,,,,,2450.0,,,,-2
INB2620A_CAT3_S,,,,,,3800.0,,,,-1
VO5164S_25578H_52,,,,,,6190.0,,,,-1
IDS2262_C1_51,,,,,,1273.0,,,,-1
IDS2197_C2_56,,,,,,2380.0,,,,-1
IDS1961_C3P_M,,,,,,2280.0,,,,-1
METAL FRAME  2,,,,,,400.0,,,,-1
ID1557_C5_52,,,,,,2450.0,,,,-2
ID1558_C2_53,,,,,,2450.0,,,,-2
ID1546_C3_52,,,,,,2590.0,,,,-1
OO9175_01_55,,,,,,5490.0,,,,-1
METAL  FRAME 1,,,,,,300.0,,,,-1
